"","diametro","longitud","especie"
"87",0.273254352769371,6.51861895561969,"abedul"
"88",0.327550235130649,6.95331663463194,"abedul"
"89",0.286418980604753,11.538731834054,"abedul"
"90",0.247548831599905,9.33656523786703,"abedul"
"91",0.353097123296681,3.71020595144868,"abedul"
"92",0.228677792238224,8.25282483220063,"abedul"
"93",0.317184345895788,7.09637412748555,"abedul"
"94",0.330517477472538,5.72674762444466,"abedul"
"95",0.281070964000184,8.41957178086239,"abedul"
"96",0.313328611542347,8.25993103203873,"abedul"
"97",0.313173911651657,7.34298685486383,"abedul"
"98",0.331218694587435,11.9454071346749,"abedul"
"99",0.314522981638576,3.50261986636689,"abedul"
"100",0.292653486627224,9.67643877455698,"abedul"
"101",0.327479761738206,7.42195345907485,"abedul"
"102",0.324018670695293,9.31302682115876,"abedul"
"103",0.271902928975926,7.09200459872264,"abedul"
"104",0.257976376980128,6.8122708751098,"abedul"
"105",0.304808326199795,4.57924066721075,"abedul"
"106",0.291781128756745,7.58110314345452,"abedul"
"107",0.270433826623131,12.9574916027142,"abedul"
"108",0.302517920385451,9.97940441625874,"abedul"
"109",0.260400104205393,11.3511443116537,"abedul"
"110",0.304836790539786,9.82993063662808,"abedul"
"111",0.281252148373742,10.2885254159237,"abedul"
"112",0.328714928225774,9.80575282899821,"abedul"
"113",0.372734674234846,8.95078486353021,"abedul"
"114",0.272520622689396,6.83494245200598,"abedul"
"115",0.331729925128289,6.93413052535305,"abedul"
"116",0.324754491833048,4.79832000724942,"abedul"
"117",0.297894173270839,7.98836457224002,"abedul"
"118",0.28639060877829,9.79871135171343,"abedul"
"119",0.347259231205125,10.0638451130521,"abedul"
"120",0.239836265452913,8.19026540891084,"abedul"
"121",0.28070415625219,6.90474476555618,"abedul"
"122",0.256894696690267,14.5810348866371,"abedul"
"123",0.341859403168382,9.47337106250085,"abedul"
"124",0.294278897020654,10.8411506097583,"abedul"
"125",0.28425986401591,7.32463871866535,"abedul"
"126",0.39552133422199,7.92408474589081,"abedul"
"127",0.298498881963371,8.89721419541345,"abedul"
"128",0.286687520644004,11.3530446238966,"abedul"
"129",0.308995957504084,7.37705090908775,"abedul"
"130",0.252947261377351,9.70723133356614,"abedul"
"131",0.314709079280162,3.81037073135954,"abedul"
"132",0.297115103967601,6.98549113183673,"abedul"
"133",0.314055753675904,5.41598184647337,"abedul"
"134",0.270528880921864,10.2267254347142,"abedul"
"135",0.269310484735562,7.67109382343949,"abedul"
"136",0.279197560101714,7.21925183598652,"abedul"
"137",0.276960312807217,10.7381996923971,"abedul"
"138",0.338971499000508,10.2325457164801,"abedul"
"139",0.347374366854243,6.20395759306501,"abedul"
"140",0.295293241408828,8.85573297521929,"abedul"
"141",0.28923190318246,5.5431108629755,"abedul"
"142",0.29012883508735,7.04876995157764,"abedul"
"143",0.30207709433559,11.2331552742939,"abedul"
"144",0.302907127011032,10.9002559026609,"abedul"
"145",0.308701031632967,10.2180375109337,"abedul"
"146",0.277599631768612,6.85819222733935,"abedul"
"147",0.27459310833539,4.23713705944889,"abedul"
"148",0.335912329912383,5.64860363195168,"abedul"
"149",0.2835411791669,9.90511304925504,"abedul"
"150",0.309091370856764,7.41886422766982,"abedul"
"151",0.2982908839859,3.67478370886404,"abedul"
"152",0.27126451823548,7.63962502456708,"abedul"
"153",0.317731857282345,10.8204784422492,"abedul"
"154",0.305193146204789,9.28693728103907,"abedul"
"155",0.341993500686375,6.35748291294116,"abedul"
"156",0.30352378753881,4.90816669586995,"abedul"
"157",0.290053627253974,6.34690554872642,"abedul"
"158",0.308348847399161,8.06905534264305,"abedul"
"159",0.26443225052894,9.77614740182411,"abedul"
"160",0.274923178398192,4.12011969041949,"abedul"
"161",0.315308197534183,10.0464035105482,"abedul"
"162",0.290006372963282,8.01091545317604,"abedul"
"163",0.298021171609426,9.13955793921166,"abedul"
"164",0.296543348717342,4.69348887353026,"abedul"
"165",0.280484621436764,6.66669123975564,"abedul"
"166",0.239439340227527,7.10353162146895,"abedul"
"167",0.310465049105298,10.0877826966181,"abedul"
"168",0.322849185229406,10.0563480947908,"abedul"
"169",0.261338512939496,8.87018091849667,"abedul"
"170",0.344472081553758,11.2084243632478,"abedul"
"171",0.311554644710617,6.96917760050927,"abedul"
"172",0.340249208849816,10.0250743875478,"abedul"
"173",0.271284885862731,7.92811994041856,"abedul"
"174",0.305003438650628,6.66531580764718,"abedul"
"175",0.296999581231836,9.84676007666167,"abedul"
"176",0.323055222956453,10.762200661699,"abedul"
"177",0.282724212962619,9.7565008323697,"abedul"
"178",0.299697069841426,6.98119308915547,"abedul"
"179",0.246640225537682,7.0604247316898,"abedul"
"180",0.276671356713885,10.755351693612,"abedul"
"181",0.303751016509953,8.7056528128355,"abedul"
"182",0.278810355228353,9.65914795864224,"abedul"
"183",0.298692915425656,7.32259603267139,"abedul"
"184",0.285962220782243,10.5220698729293,"abedul"
"185",0.318207904084845,6.38248971007561,"abedul"
"186",0.335054649262487,9.25070304173326,"abedul"
"187",0.275324957615774,6.36565006886378,"abedul"
"188",0.290788903242158,3.07484996682846,"abedul"
"189",0.343192837751092,5.31408497864066,"abedul"
"190",0.234032302374489,8.27259039842032,"abedul"
"191",0.290404866247778,9.76584549925165,"abedul"
"192",0.3619411285243,4.49739583381037,"abedul"
"193",0.365807702071928,5.49715106216095,"abedul"
"194",0.304697859700504,11.529091993151,"abedul"
"195",0.274091731481591,7.13220130035347,"abedul"
"196",0.304963722584713,9.0114002638612,"abedul"
"197",0.280416768121589,6.94612935724536,"abedul"
"198",0.343584518468744,7.40283422969699,"abedul"
"199",0.275805520328909,8.17448841321048,"abedul"
"200",0.311187347856262,8.02192368559801,"abedul"
"201",0.318595502237061,7.61487957791587,"abedul"
"202",0.277274695179125,7.06040702971252,"abedul"
"203",0.325545740445185,1.90427822040255,"abedul"
"204",0.277562100872511,11.7373110006674,"abedul"
"205",0.318907194889619,11.5808484164861,"abedul"
"206",0.332899848993107,5.79783651656154,"abedul"
"207",0.270346712328504,7.66378495578006,"abedul"
"208",0.333239851229388,10.750550609425,"abedul"
"209",0.285314013863628,9.9965800461044,"abedul"
"210",0.308830601653109,10.5532032374915,"abedul"
"211",0.306055124168663,5.85650616368041,"abedul"
"212",0.287184108409854,13.1545361923959,"abedul"
"213",0.308043086099934,5.73308008045935,"abedul"
"214",0.263087072237285,9.50783268376657,"abedul"
"215",0.295915893834451,8.28255196089138,"abedul"
"216",0.324773724949955,7.19257936407594,"abedul"
"217",0.234776260523121,7.24116840363796,"abedul"
"218",0.255362214379252,6.01720637493799,"abedul"
"219",0.265141873272091,11.2453195915136,"abedul"
"220",0.252327309175637,8.1790264555255,"abedul"
"221",0.312587491178891,8.51843589842876,"abedul"
"222",0.27021214950732,8.41926566612207,"abedul"
"223",0.235063587440131,7.24965849387827,"abedul"
"224",0.280872937047586,5.7319575104899,"abedul"
"225",0.288280942455756,8.50745261936792,"abedul"
"226",0.325703564213343,3.81272110008215,"abedul"
"227",0.266887435920035,5.16286611432877,"abedul"
"228",0.334838677672161,5.84720661012324,"abedul"
"229",0.311950881468858,5.84264227465529,"abedul"
"230",0.310870564729066,8.21437763313416,"abedul"
"231",0.274424229890565,11.1969750966495,"abedul"
"232",0.358610036396941,4.96935171187007,"abedul"
"233",0.295071875037085,8.86735204119322,"abedul"
"234",0.24525307247465,9.79908950664208,"abedul"
"235",0.293884305858225,6.02093559542225,"abedul"
"236",0.241966677878038,7.89440119695504,"abedul"
"237",0.2906846965264,9.64722180524411,"abedul"
"238",0.287333189904311,7.48898179490522,"abedul"
"239",0.320454890712102,7.55863130549757,"abedul"
"240",0.330284885572125,8.61545358242124,"abedul"
"241",0.278216851052965,7.87997349333346,"abedul"
"242",0.324183266051251,6.88869422012156,"abedul"
"243",0.342729693290063,7.72276996107822,"abedul"
"244",0.276475679854721,11.7656795847729,"abedul"
"245",0.28042786900502,9.74733735921206,"abedul"
"246",0.31952335089461,6.17080585434475,"abedul"
"247",0.305491439098318,5.51016475533736,"abedul"
"248",0.316463248813328,7.28003551863478,"abedul"
"249",0.342140528836427,10.657549401896,"abedul"
"250",0.311612493587292,8.58535823683391,"abedul"
"251",0.331551038105261,6.59698952631868,"abedul"
"252",0.318687163870116,9.76446913563604,"abedul"
"253",0.313008611694266,7.73325922255422,"abedul"
"254",0.311582533145532,5.75864300141716,"abedul"
"255",0.338739699133742,8.92238490842358,"abedul"
"256",0.26993220378868,11.0482856203576,"abedul"
"257",0.266844518125275,8.86893659626566,"abedul"
"258",0.317758380101916,8.38400074227786,"abedul"
"259",0.296409310076007,6.68751374316588,"abedul"
"260",0.302220156350549,9.13679706173905,"abedul"
"261",0.322238321315142,5.85885893021923,"abedul"
"262",0.322598851435472,4.69370195103822,"abedul"
"263",0.292119884899147,7.91329446301249,"abedul"
"264",0.290623683930087,7.93081298840192,"abedul"
"265",0.302207958270236,12.7301110640056,"abedul"
"266",0.331890533678842,5.5673053842162,"abedul"
"267",0.31278061460037,8.34181264669809,"abedul"
"268",0.342990225324696,9.61010618724439,"abedul"
"269",0.299770893887401,10.1011856882318,"abedul"
"270",0.333770028156623,7.97855103068135,"abedul"
"271",0.326490069330517,6.5134877171415,"abedul"
"272",0.318362503827002,7.86843189626003,"abedul"
"273",0.312441021203354,11.8795119838743,"abedul"
"274",0.291603528085724,8.96547801635167,"abedul"
"275",0.296728874724923,3.91104585488385,"abedul"
"276",0.306881864871254,10.8469182573005,"abedul"
"277",0.301466666720379,9.08100532183016,"abedul"
"278",0.328296734051587,7.93285645632495,"abedul"
"279",0.296720486304407,7.9642727577798,"abedul"
"280",0.297888692352365,7.70042056041319,"abedul"
"281",0.28547042737303,8.5131189619105,"abedul"
"282",0.2958499101437,6.99226613392597,"abedul"
"283",0.297937030730885,8.55402250332002,"abedul"
"284",0.230587926783018,6.13728795035852,"abedul"
"285",0.25905504908357,8.40029375054951,"abedul"
"286",0.297825392701441,10.2136748413329,"abedul"
"287",0.292041486754065,9.0184122273076,"abedul"
"288",0.263973920153777,10.0674993529022,"abedul"
"289",0.240253854718709,5.81826247639477,"abedul"
"290",0.289368923402597,8.10958556894519,"abedul"
"291",0.319604872970828,9.23450060544413,"abedul"
"292",0.353197158957827,5.86399026453343,"abedul"
"293",0.29884629618872,11.1316286741169,"abedul"
"294",0.344795545218831,5.93038397802948,"abedul"
"295",0.302490664729079,8.32903741701168,"abedul"
"296",0.303465963127787,8.30366466071016,"abedul"
"297",0.309744759400462,8.24334060393371,"abedul"
"298",0.273882682642172,7.57915083271306,"abedul"
"299",0.298448453613153,8.89987357429241,"abedul"
"300",0.327253430963768,5.93767101620507,"abedul"
"301",0.277508226394434,5.42127162355355,"abedul"
"302",0.290351817903361,6.69086272377351,"abedul"
"303",0.265566877486222,7.88535179230444,"abedul"
"304",0.310630565893481,10.5134956407141,"abedul"
"305",0.312743993471671,11.1749082797291,"abedul"
"306",0.319450420536722,8.63896292508949,"abedul"
"307",0.263405699054493,8.7631832453863,"abedul"
"308",0.303217051042643,7.51271023272111,"abedul"
"309",0.271678269250505,8.09610616810607,"abedul"
"310",0.299988460538519,5.19090827779642,"abedul"
"311",0.340278717600182,8.57986745779153,"abedul"
"312",0.284894241391972,6.92889283541251,"abedul"
"313",0.321500499628165,8.6693575462011,"abedul"
"314",0.277509942477489,7.308037321691,"abedul"
"315",0.285644153686491,6.67676853032711,"abedul"
"316",0.313161652517598,7.56177724639591,"abedul"
"317",0.279626631886264,7.26619017873259,"abedul"
"318",0.248911054945637,10.1891564156847,"abedul"
"319",0.3379550530564,8.41841616487426,"abedul"
"320",0.310810717136395,8.86498285230643,"abedul"
"321",0.282490816783197,5.51829282839845,"abedul"
"322",0.240177636380082,10.993643419256,"abedul"
"323",0.357066293141979,8.31874088232152,"abedul"
"324",0.401711124638146,6.28743719319349,"abedul"
"325",0.306224412220664,8.61809329089364,"abedul"
"326",0.325494199425336,9.74086805968975,"abedul"
"327",0.336736809362225,5.23264572339688,"abedul"
"328",0.278945866993842,11.3802139400611,"abedul"
"329",0.289464113113304,7.68393858964328,"abedul"
"330",0.248186368900644,10.2423415612973,"abedul"
"331",0.277902653031844,8.14452263817783,"abedul"
"332",0.318672293486583,7.33515431086655,"abedul"
"333",0.291278520322774,4.33015990674627,"abedul"
"334",0.293573653974508,5.79965556282562,"abedul"
"335",0.296623213454924,7.91731940016514,"abedul"
"336",0.244089990525132,9.65570509023429,"abedul"
"337",0.32512889802695,4.23664269169086,"abedul"
"338",0.256695213331937,10.7508822246485,"abedul"
"339",0.293742895127531,10.797980928606,"abedul"
"340",0.286843096138235,5.71336748817812,"abedul"
"341",0.293442185494314,8.94460112438622,"abedul"
"342",0.343798978342074,5.93272157329158,"abedul"
"343",0.282538202462539,7.74960004262343,"abedul"
"344",0.276507072128643,9.85732547769337,"abedul"
"345",0.254410380151685,9.73667929539754,"abedul"
"346",0.275829057551663,6.30165079273304,"abedul"
"347",0.265014458778968,7.22672709104887,"abedul"
"348",0.312238385887449,6.04767285800567,"abedul"
"349",0.274109872619764,8.67908731980983,"abedul"
"350",0.309121261050844,4.88184967113245,"abedul"
"351",0.295607175364562,2.74134911689728,"abedul"
"352",0.256993134602676,10.9396245637457,"abedul"
"353",0.276281766428319,12.5469458259894,"abedul"
"354",0.32655337365173,7.08993291952234,"abedul"
"355",0.327092282578637,9.52220497418979,"abedul"
"356",0.360167198229019,7.98499443258056,"abedul"
"357",0.299892590748007,10.948627599432,"abedul"
"358",0.255125195580536,9.10828786513876,"abedul"
"359",0.276947489189545,8.4073279302323,"abedul"
"360",0.312254655145204,4.40172709646826,"abedul"
"361",0.357004090046842,10.1659113615955,"abedul"
"362",0.303300273703192,7.29829276990629,"abedul"
"363",0.334211604753854,5.19301983056995,"abedul"
"364",0.323042439140768,7.59640667017334,"abedul"
"365",0.26495725133648,7.74644368041539,"abedul"
"366",0.294866620432054,10.1184137453323,"abedul"
"367",0.33915784609043,5.66520793547201,"abedul"
"368",0.326282883287877,6.88471274536311,"abedul"
"369",0.313913884247034,10.9762398567663,"abedul"
"370",0.314313427361306,10.7173315375401,"abedul"
"371",0.285257840993718,10.3264290878047,"abedul"
"372",0.260418440599674,11.3230478906958,"abedul"
"373",0.338862773724939,8.40806195965979,"abedul"
"374",0.257393415249992,6.83623262626045,"abedul"
"375",0.271833122408825,9.11040812372684,"abedul"
"376",0.318868949775595,10.1174462516519,"abedul"
"377",0.262134163518312,12.8272665429421,"abedul"
"378",0.283443887601816,4.07003533457762,"abedul"
"379",0.264516014796526,8.54647140613364,"abedul"
"380",0.318619906731869,9.30958916573929,"abedul"
"381",0.313389390499143,7.89080268927923,"abedul"
"382",0.312656540798211,4.88435550302978,"abedul"
"383",0.313273943164369,9.48300178417249,"abedul"
"384",0.316717372391368,6.44182851747216,"abedul"
"385",0.319180694759115,9.01172299766102,"abedul"
"386",0.240940153299773,9.8151034120357,"abedul"
"387",0.295535509159204,10.5679140209492,"abedul"
"388",0.303373914376557,4.88427240522886,"abedul"
"389",0.321740286079433,10.1634836963582,"abedul"
"390",0.264375417719841,6.48603728610796,"abedul"
"391",0.285011994305523,5.42196105230208,"abedul"
"392",0.267790710277465,10.6286413318389,"abedul"
"393",0.33171720638129,10.29251994653,"abedul"
"394",0.33837217749628,7.51483346458999,"abedul"
"395",0.323630301760777,9.51908141247669,"abedul"
"396",0.26332789852269,6.27934851715388,"abedul"
"397",0.3135585635021,7.69793684189591,"abedul"
"398",0.334513475591427,7.81255353247826,"abedul"
"399",0.305038229422094,7.43851989099199,"abedul"
"400",0.283016720013121,9.46819747299449,"abedul"
"401",0.267416452781659,11.0746550709919,"abedul"
"402",0.280040916133195,7.0884578744422,"abedul"
"403",0.32144545067848,7.93468309528854,"abedul"
"404",0.287050166988542,11.273514698331,"abedul"
"405",0.306828448198203,7.34191605894692,"abedul"
"406",0.338848373870109,2.79192365878579,"abedul"
"407",0.317350048214084,9.02796757289586,"abedul"
"408",0.340940183444206,6.22706397777749,"abedul"
"409",0.248952605920188,6.00292318799215,"abedul"
"410",0.291579711608586,10.8416336271697,"abedul"
"411",0.301952040584766,12.8959960140305,"abedul"
"412",0.317357678748255,5.92043491719291,"abedul"
"413",0.264923801354131,10.0620503633335,"abedul"
"414",0.324185545663419,7.81170432326073,"abedul"
"415",0.30922170228487,8.28361491844089,"abedul"
"416",0.307914180408142,10.4444734029128,"abedul"
"417",0.315254543748151,8.42734903688213,"abedul"
"418",0.29650924680369,6.29726929227848,"abedul"
"419",0.327766382954973,7.05918225051428,"abedul"
"420",0.319446893211945,9.37227051059775,"abedul"
"421",0.295493718774969,3.3281053362802,"abedul"
"422",0.331211310580221,10.1904887636969,"abedul"
"423",0.308776760548385,4.86569980233552,"abedul"
"424",0.320062541983184,8.04386212563676,"abedul"
"425",0.282174670751273,7.61928204481608,"abedul"
"426",0.347412955109578,10.5861389720487,"abedul"
"427",0.2998803316695,8.37769863011326,"abedul"
"428",0.325435283066804,8.20387826981042,"abedul"
"429",0.296996504223219,9.3962716177172,"abedul"
"430",0.291611102790582,6.34597088761914,"abedul"
"431",0.3235331473584,7.60820228786725,"abedul"
"432",0.252461500662265,10.3551688276155,"abedul"
"433",0.314350984433821,9.3669472419597,"abedul"
"434",0.311806991189844,5.44900658649495,"abedul"
"435",0.219140118926265,9.27591273482176,"abedul"
"436",0.311051319855998,5.24482075079256,"abedul"
"437",0.23494746757959,6.80337839256066,"abedul"
"438",0.319794131306782,10.421840767714,"abedul"
"439",0.286382587998564,3.4979096491083,"abedul"
"440",0.279151895242953,4.44197161823834,"abedul"
"441",0.29979461090482,10.6027453456528,"abedul"
"442",0.34119156134952,6.37041443189469,"abedul"
"443",0.280940307683463,10.4874140371578,"abedul"
"444",0.316743098818463,7.66349959848779,"abedul"
"445",0.310234736052656,8.85555135672585,"abedul"
"446",0.264614441125753,9.62655777925848,"abedul"
"447",0.247769339479981,6.69757626127991,"abedul"
"448",0.240222426862826,7.39081815370679,"abedul"
"449",0.316538226344037,7.16980566070873,"abedul"
"450",0.298957738154061,13.6321685520448,"abedul"
"451",0.355517151108319,8.25229413819516,"abedul"
"452",0.317210253247891,8.94560084622217,"abedul"
"453",0.325490876732478,7.3184929181181,"abedul"
"454",0.340031507560049,7.51641871469078,"abedul"
"455",0.284978427061051,10.7575093377146,"abedul"
"456",0.315302937846855,7.32223266092522,"abedul"
"457",0.326063798107325,8.04027260552152,"abedul"
"458",0.341080550640091,8.75392432828214,"abedul"
"459",0.322879534389791,7.13655250992425,"abedul"
"460",0.31263441519112,11.9181283123541,"abedul"
"461",0.273953278581863,5.14308077555765,"abedul"
"462",0.321886810828731,12.0225859596913,"abedul"
"463",0.315007976172549,7.29681622224164,"abedul"
"464",0.319027507611207,10.714239293699,"abedul"
"465",0.312709351367168,4.00164517798506,"abedul"
"466",0.2939448586587,9.91216124285691,"abedul"
"467",0.29769402304698,9.75286252995373,"abedul"
"468",0.320620923398446,5.45756605687983,"abedul"
"469",0.305148945207736,6.46335224302074,"abedul"
"470",0.27509674277019,8.38704969094044,"abedul"
"471",0.29129522640583,10.287670857594,"abedul"
"472",0.260426228274705,6.46800139194265,"abedul"
"473",0.270989042919933,7.5517480018934,"abedul"
"474",0.295661667895934,11.1426938699547,"abedul"
"475",0.246056023308752,5.74530551829702,"abedul"
"476",0.249343725762253,9.89558796143372,"abedul"
"477",0.333076955983083,8.89753637846979,"abedul"
"478",0.282701432273657,5.78837094288735,"abedul"
"479",0.244449248113455,6.66426431565244,"abedul"
"480",0.296614102817131,9.56655502060439,"abedul"
"481",0.339632078016645,8.49791886542425,"abedul"
"482",0.319867628908039,10.850196554935,"abedul"
"483",0.313241495950609,6.79643207581683,"abedul"
"484",0.335512377368395,4.57102460724105,"abedul"
"485",0.276854956766973,10.0956538529565,"abedul"
"486",0.321890675740561,6.78275676313174,"abedul"
"487",0.282387431526634,8.24068105364511,"abedul"
"488",0.300022925590875,11.4380836277036,"abedul"
"489",0.366433959580204,7.49917189537761,"abedul"
"490",0.329083031871278,11.099110654794,"abedul"
"491",0.323040231411516,5.80572070013511,"abedul"
"492",0.266750162645455,9.85102247223247,"abedul"
"493",0.276412922400159,8.493598423742,"abedul"
"494",0.368523494407848,6.5264569212971,"abedul"
"495",0.267200977080801,5.43998212222069,"abedul"
"496",0.306434381258552,8.15328732718902,"abedul"
"497",0.326777131789112,8.51032952490816,"abedul"
"498",0.330562739170268,8.55489363406936,"abedul"
"499",0.332673360327577,9.0737120444631,"abedul"
"500",0.295106130303444,7.07902886804658,"abedul"
"501",0.371976217672389,9.39810715401498,"abeto"
"502",0.388491125525836,9.00630140890128,"abeto"
"503",0.477935415707456,11.0267850560749,"abeto"
"504",0.403525419571229,10.7510613026063,"abeto"
"505",0.406464386758047,8.4908334626713,"abeto"
"506",0.485753249344164,9.90485254915071,"abeto"
"507",0.42304581029946,9.1040521772435,"abeto"
"508",0.336746938269673,7.92924892945804,"abeto"
"509",0.365657357405324,10.1501201311881,"abeto"
"510",0.377716901495002,9.92078829074141,"abeto"
"511",0.461204089871973,9.90263073248692,"abeto"
"512",0.417990691352868,10.2161525418012,"abeto"
"513",0.420038572529703,10.8824651643966,"abeto"
"514",0.405534135797256,10.2055975044834,"abeto"
"515",0.372207943262296,9.38356415712647,"abeto"
"516",0.489345656840154,9.26520074807872,"abeto"
"517",0.424892523911462,9.86819720695882,"abeto"
"518",0.301669142168518,10.310016986579,"abeto"
"519",0.435067795078184,8.96031964729796,"abeto"
"520",0.376360429613603,9.81569113115762,"abeto"
"521",0.346608814700658,10.9672672601679,"abeto"
"522",0.389101254267085,9.89171990876551,"abeto"
"523",0.348699777584638,9.30157933240561,"abeto"
"524",0.363555438535443,9.72405483157446,"abeto"
"525",0.368748036607537,11.114648545362,"abeto"
"526",0.315665334462879,10.5500439612141,"abeto"
"527",0.441889352224726,11.2366758000816,"abeto"
"528",0.407668655891826,10.1390978571618,"abeto"
"529",0.343093153149403,10.4102750964904,"abeto"
"530",0.462690746053496,9.44154308765187,"abeto"
"531",0.421323211073841,10.6053706689303,"abeto"
"532",0.385246425850386,9.49366645781076,"abeto"
"533",0.444756283052251,8.57943449530426,"abeto"
"534",0.443906674376652,10.1279929656841,"abeto"
"535",0.441079054081874,11.9458512177314,"abeto"
"536",0.434432012705005,10.8009143395731,"abeto"
"537",0.427695882676879,11.1652533899463,"abeto"
"538",0.396904414471164,10.3588557230932,"abeto"
"539",0.384701866813004,9.39144282168377,"abeto"
"540",0.380976449949381,9.79775914488972,"abeto"
"541",0.365264651053974,9.72675189318807,"abeto"
"542",0.38960413609902,9.53130022021791,"abeto"
"543",0.336730182421587,10.7041672839297,"abeto"
"544",0.508447798266926,8.80263649763459,"abeto"
"545",0.46039809991525,10.8663661321128,"abeto"
"546",0.343844570839833,10.8641524862259,"abeto"
"547",0.379855758235046,8.80137764093125,"abeto"
"548",0.376667232318839,10.6394919979005,"abeto"
"549",0.438998255916816,12.4302266523445,"abeto"
"550",0.395831546676409,9.44278451805839,"abeto"
"551",0.412665925699738,10.8449042414081,"abeto"
"552",0.398572662232565,9.2177981543806,"abeto"
"553",0.397856477135434,11.1107114182028,"abeto"
"554",0.468430114200723,10.2498247199266,"abeto"
"555",0.388711450717037,11.6519153916232,"abeto"
"556",0.475823530221477,8.54102927146308,"abeto"
"557",0.322562359788489,9.94870211387464,"abeto"
"558",0.429230687481803,9.4730748238744,"abeto"
"559",0.406192712192231,9.8027351309237,"abeto"
