"date","TEF","TSLA"
2017-06-01,0.734254364337805,-0.152771691876075
2017-06-02,-0.379421603245411,2.19802879744542
2017-06-05,0.481092512914638,1.59219131882604
2017-06-06,-0.0498622995647069,1.92716108385158
2017-06-07,0.548887081325833,2.87779957532823
2017-06-08,-0.148876400615605,-3.42702513513514
2017-06-09,-0.397606298810549,0.472966239475103
2017-06-12,0.0997850291056812,4.7185319428837
2017-06-13,-0.803651459684451,1.2528240057617
2017-06-14,-2.05106963435779,-1.39757472392609
2017-06-15,0.774779832070838,-1.04971546917159
2017-06-16,0.862339412617152,-0.430803991881601
2017-06-19,-1.26699545707448,0.659816679063807
2017-06-20,-0.573823364473203,1.11755966896518
2017-06-21,-0.157388476051235,1.64983823033749
2017-06-22,-0.199677407727594,0.219551771499127
2017-06-23,0.305378230968834,-1.55431524670289
2017-06-26,-1.23883643828825,-4.00540289823313
2017-06-27,-2.06228899919279,2.44777302822767
2017-06-28,-1.22653312371431,-2.8256627202258
2017-06-29,-0.681327118963071,0.238388080388074
2017-06-30,2.11329861416536,-2.48610115121682
2017-07-03,-0.855997265281749,-7.24008829958722
2017-07-04,-1.35518523871918,-5.58256419435096
2017-07-05,-0.210495296653113,1.42149861891487
2017-07-06,0.488496558714013,0.90351414052896
2017-07-07,-0.40878456322323,3.53425515713042
2017-07-10,0.05546601458708,0.702887351925652
2017-07-11,1.34161020902015,-1.85420769724534
2017-07-12,2.16629887337174,1.35122443522184
2017-07-13,-0.471192315809377,-2.50472634847986
2017-07-14,0.570269840530058,2.71301524238474
2017-07-17,-0.599127935257293,-0.907866223125331
2017-07-18,0.344412674792816,1.43270087214225
2017-07-19,0.665030274824052,-0.460723490575277
2017-07-20,-1.06552346263779,4.29963314798356
2017-07-21,0.23694094064064,-0.852500027377967
2017-07-24,0.268610513065681,1.2514722982661
2017-07-25,1.38234237328483,-2.73084625160658
2017-07-26,3.47742240661895,0.182388332361105
2017-07-27,-1.71604119973009,-3.46196489022067
2017-07-28,-0.644342932185993,-1.20567409278861
2017-07-31,1.0460185633874,1.97765993727941
2017-08-01,-1.42857235919805,6.50525638227977
2017-08-02,-0.336068384315236,2.82923971107483
2017-08-03,2.28662943829423,-0.487515334537958
2017-08-04,-0.082418558999886,2.82962739875228
2017-08-07,1.22692785530987,-0.462735336337738
2017-08-08,-1.92504457308651,-2.23640552976757
2017-08-09,-1.81740727904003,0.694991851913196
2017-08-10,-2.73959107709774,1.65702436159811
2017-08-11,2.66448363852418,-0.404068457528362
2017-08-14,-0.65677675867547,0.160079767286825
2017-08-15,-0.0319856525335949,-3.02829651397541
2017-08-16,-1.42934351712434,-1.2673396894879
2017-08-17,-0.692552450747008,-2.76290975901166
2017-08-18,-0.533939666497707,1.03297849847475
2017-08-21,0.394386121983925,3.34553472953505
2017-08-22,-0.894812800501754,0.0453564659662842
2017-08-23,0.121130079316001,-1.38271189663386
2017-08-24,0.219948037867179,-0.686678374486815
2017-08-25,-0.87787282174705,0.491807261565613
2017-08-28,-0.642084990456393,1.67549753895804
2017-08-29,0.323117182156429,0.770145833260716
2017-08-30,0.610850401931673,-0.140488903745251
2017-08-31,-0.0331235546795816,-1.63477718010316
2017-09-01,-1.13737951382692,-1.44740898134854
2017-09-04,-0.603142583019067,1.76471889752625
2017-09-05,-0.393303133460721,-2.05641348177805
2017-09-06,0.665614931810987,5.90856387726086
2017-09-07,0.381043637359957,-0.258462425370709
2017-09-08,1.8756209671895,0.959341419710547
2017-09-11,-0.241095550318171,3.11552949165601
2017-09-12,0.263638499332131,0.574616808020201
2017-09-13,-0.460159975803798,1.36647324381387
2017-09-14,0.0770363282913689,-2.57142701298702
2017-09-15,0.73691690449218,-0.317249261787533
2017-09-18,0.316637393558161,-1.98710730403459
2017-09-19,-0.522421870442902,-4.19941457598352
2017-09-20,-0.722088149444144,-1.73744796761455
2017-09-21,-0.297561392842527,0.0753674041383157
2017-09-22,-0.464252144351973,-1.23968110065169
2017-09-25,-0.344240012951502,-0.401793411731843
2017-09-26,3.01982839806954,0.441696105270384
2017-09-27,-0.659829602822548,0.12606068379839
2017-09-28,0.0871234727697123,1.93541300013298
2017-09-29,-1.53395068806883,1.97334253576109
2017-10-02,-0.508231486759314,0.090131824733608
2017-10-03,-2.69850347140127,0.436219305070917
2017-10-04,2.94453794387961,-3.90607565699849
2017-10-05,-0.210635322177277,3.68869012836828
2017-10-06,0.955435276181427,-0.278407719884222
2017-10-09,-0.814353282464919,0.304564856662748
2017-10-10,2.29670179671908,-0.0309227401497525
2017-10-11,-0.607380571465999,-1.3977559698954
2017-10-12,0.436487907826866,1.46890870275684
2017-10-13,-1.74923492480521,1.09627378777231
2017-10-16,-0.751962804429829,-2.17989604637668
2017-10-17,-0.100289029195877,-1.90727723434397
2017-10-18,-1.56144483040374,-2.3413552186377
2017-10-19,0.430542249609678,0.0949519347352323
2017-10-20,-0.293311205330504,-3.40902357750665
2017-10-23,-0.147104826073097,0.101281918748852
2017-10-24,0.260629351547514,-1.62492497432618
2017-10-25,-0.553805289551745,-0.246208125505787
2017-10-26,-1.21604995221384,3.57723458667847
2017-10-27,2.42752947292035,-3.15205623368037
2017-10-30,1.15690210114296,-6.79580723914754
2017-10-31,0.388641992504102,2.28229157647892
2017-11-01,-0.121679381962958,-1.08138032711138
2017-11-02,-1.53930924005998,1.07998844401873
2017-11-03,-0.663593630709103,-0.542386232669934
2017-11-06,-0.60008868387571,-0.45994445645664
2017-11-07,-0.637879553745946,0
2017-11-08,-0.596128698390608,4.09584620270789
2017-11-09,-0.68040606641786,-2.12428095353736
2017-11-10,-0.92895477425613,0.842233851289897
2017-11-13,-0.668060990651875,0.385484113799595
2017-11-14,0.542748380677538,0.815996159999988
2017-11-15,0.53986775880106,-2.00285613088168
2017-11-16,-0.408557124419917,2.93774965789175
2017-11-17,0.527432099232872,-1.63934175538429
2017-11-20,-0.711218871793262,0.943692240364191
2017-11-21,-0.223101298950834,0.399305988881871
2017-11-22,0.305979807480461,0.233575330536118
2017-11-23,0.164269020701169,-3.15225299268472
2017-11-24,-0.0585651501360029,0.425959862672709
2017-11-27,1.28926207447775,-0.751175960799566
2017-11-28,0.231426474975138,-0.433884776152027
2017-11-29,-0.658058915089099,-0.491480976743863
2017-11-30,-0.499689986710938,3.14784248345701
2017-12-01,0.128462214077563,-0.644838133025671
2017-12-04,-0.151627536999432,1.24984421185723
2017-12-05,-0.0467433829932196,4.37279814088158
2017-12-06,0.818152710398223,3.68489703949533
2017-12-07,0,-0.586458671044954
2017-12-08,-0.37097646291675,-0.336248710545517
2017-12-11,0,1.64550497297176
2017-12-12,1.86721991701244,-1.33353234531259
2017-12-13,-1.29387804001436,-2.29291147479729
2017-12-14,0.145648743779558,-0.640288420894808
2017-12-15,1.3331717367592,0.814637032764898
2017-12-18,0.358808754933615,-1.94777540918079
2017-12-19,-0.798474556071982,-2.43235015624784
2017-12-20,0.468524747717436,-1.78070340689486
2017-12-21,-1.29140260672006,1.19367533723165
2017-12-22,-0.254391278013333,-1.27155605997381
2017-12-27,-0.47364585863493,2.94844799200036
2017-12-28,-0.854179377669317,-1.02330484205317
2017-12-29,0.812307692307712,-0.829000788022061
2018-01-02,-0.305213038701013,0.622971213256807
2018-01-03,1.57972079353417,6.26382519877986
2018-01-04,0.75949367088608,-0.808537786527896
2018-01-05,0.143575017946862,0.332639873339691
2018-01-08,0.035842293906807,0.940867417235403
2018-01-09,-1.18237190970978,-0.511913282607013
2018-01-10,-1.13608895334782,1.14210843750489
2018-01-11,0.232273838630803,2.08786862370094
2018-01-12,0.634223685815338,-0.746052820070842
2018-01-15,0.787783298994071,1.58167626005825
2018-01-16,-0.709475709475726,0.439977443688222
2018-01-17,-0.50865931936539,0.349872285526631
2018-01-18,0.52343274497868,-1.95583599987946
2018-01-19,1.92540566723178,-2.38515124525928
2018-01-22,0.665320185339202,1.54306088394174
2018-01-23,-0.590109760415447,1.94837184865033
2018-01-24,-0.166211563575913,-1.06142305685184
2018-01-25,1.11784992270185,2.45503175876114
